id,sku,nome,ativo,grupo
64672,173810-0,Junta Universal para Soquete 1/4,1,FER
64673,173811-0,Junta Universal de 3/4 Pol.,1,FER
64674,173812-0,"Junta Universal para Soquete 3/8 (Ref ST12912SC, SATA)",1,FER
64675,307526-0,Kit de Ferramentas 11 Peças,1,FER
64676,340351-0,Jogo de Lamina para Estilete com 10PC (Ref ST93434A),1,CON
64677,247342-0,"Combo Chave de Impacto GDR 120-LI + Parafusadeira GSR 120-LI com 2 Baterias, Carregador Bivolt, Kit Acessórios e Maleta",1,FER
64678,314200-0,Kit para Compressores Hobby 05 Peças,1,
64679,173819-0,Jogo para Chapeador (6 P),1,FER
64680,8564-1,"Lâmina Bimetal para Serra Manual 12"" (Ref BS1224, STARRETT)",1,FER
64681,11163-0,Lâmina de Serra Aço Rápido 10 Dentes,1,FER
64682,11175-1,Serra Máquina Aço Rápido 525x45mm 6 Dentes,1,FER
64683,11145-1,Serra Aço Rápido Rígida,1,FER
64684,22276-0,Lâmina de Serra Manual Bimetal com 24 Dentes,1,FER
64685,11153-0,Serra Máquina Aço Rápido 350x25mm 10 Dentes,1,FER
64686,11239-1,Lâmina para Estilete 9mm com 10PC,1,CON
64687,69128-0,"Jogo de Lâminas Bi-metal para Serra Tico-tico 105 X 9,5 X 1mm com 5 Peças",1,FER
64688,69129-0,Jogo de Lâminas de Serra Tico-tico Bimetal 50mm 24D com 5PC,1,FER
64689,69125-0,Serra Tico-tico Bi-metal com 5 Peças 50mm,1,FER
64690,69127-0,Lâmina de Serra Tico-tico Bi-metal com Encaixe Unificado 50mm 18D com 5 Peças,1,FER
64691,69132-0,Lâmina de Serra Aço 50mm 32 Dentes com 5PC,1,FER
64692,75009-0,"Jogo de Lâminas para Faca para Corte Couro 6""/150mm com 10PC - RS6",1,FER
64693,11231-0,Lâmina para Estilete 10 Peças (Ref KS01R),1,CON
64694,264500-0,Lanterna Dobrável Recaregável de 300LM com Carregador,1,FER
64695,283974-0,Lanterna Telescópica Recarregável de 300LM com Carregador Resistente a Água,1,FER
64696,297673-0,Conheça o Lápis Carpinteiro,1,
64697,173397-0,Lápis Carpinteiro,1,FER
64698,297904-0,Lavadora de Alta Pressão K2 Plus Turbo 1740 PSI 1400 w 220 v,1,FER
64699,85731-0,Lavadora de Alta Pressão HD 6/15 C 220V,1,FER
64700,105219-0,Lavadora de Peças,1,AUT
64701,309489-0,Lente Externa para Máscara de Solda Automatica,1,SEG
64702,58503-0,Lente Retangular Incolor 51Mm X 108Mm,1,SEG
64703,319610-0,"Ligação Reparadora 78510/000 para Mangueira 1/2"" em Plástico",1,
64704,174329-0,Lima Chata Bastarda KF10 Cabo,1,FER
64705,283975-0,Lima Chata Bastarda KF12 sem Cabo,1,FER
64706,240649-0,Lima Chata Bastarda KF6 Cabo,1,FER
64707,116409-0,Lima Chata Bastarda KF8 Cabo,1,FER
64708,253894-0,Lima Chata Murca KF10 sem Cabo,1,FER
64709,283976-0,Lima Chata Murca KF12 sem Cabo,1,FER
64710,283977-0,Lima Chata Murca KF6 - APEX TOOL,1,FER
64711,240313-0,"Lima Chata Murça 8"" Cabo (Ref 3646BC, K&F)",1,FER
64712,49057-0,"Lima Enxada 8"" Cabo KF",1,FER
64713,223242-0,"Lima Facão Destro 8"" sem Cabo",1,FER
64714,22235-0,Lima Grosa Cabinet Regular 10 Pol.,1,FER
64715,22236-0,Lima Grosa Cabinet Regular 12 Pol.,1,FER
64716,283979-0,Lima Meia Cana Bastarda KF10 Cabo,1,FER
64717,283980-0,Lima Meia Cana Bastarda KF6 Cabo,1,FER
64718,22190-0,Lima Meia Cana Bastarda KF8 - APEX TOOL,1,FER
64719,283982-0,"Lima Meia Cana Murca 6"" Cabo",1,FER
64720,22195-0,Lima Meia Cana Murca KF8 Cabo,1,FER
64721,116809-0,"Lima Chata Enxada Multiuso 8"" sem Cabo 8992",1,FER
64722,22163-0,Jogo C/3 Limas Motosserra KF7/32 sem Cabo,1,FER
64723,224378-0,"Lima Redonda Bastarda 8"" Cabo (Ref 11916BC, K&F)",1,FER
64724,206690-0,Lima Rotativa Árvore Arredondada 06 X 18 X 63 X Haste 06mm -39261,1,FER
64725,262475-0,Lima Rotativa Árvore Arredondada HT Hansa 8mm X 19mm X 65mm,1,FER
64726,206687-0,Lima Rotativa Árvore Arredondada 10 X 20 X 65 X Haste 06mm -39263,1,FER
64727,206694-0,Lima Rotativa Arvore Pontiaguda -22776,1,FER
64728,206648-0,Lima Rotativa Arvore Pontiaguda MD 12X25MM -39334,1,FER
64729,206712-0,Lima Rotativa Cônica HT Hansa 10mm X 16mm X 65mm,1,FER
64730,241786-0,Lima Rotativa Cilíndrica com Topo Esférico HT Hansa 8mm X 19mm X 65mm,1,FER
64731,206722-0,Lima Rotativa Cilíndrica com Topo Esférico HT Hansa 10mm X 25mm X 70mm,1,FER
64732,206723-0,Lima Rotativa Cilíndrica com Topo Esférico HT Hansa 12mm X 25mm X 70mm,1,FER
64733,206718-0,Lima Rotativa Cilíndrica com Corte no Topo HT Hansa 12mm X 25mm X 70mm,1,FER
64734,206757-0,Lima Rotativa Esférica HT Hansa 8mm X 7mm,1,FER
64735,252044-0,Lima Rotativa Cilíndrica com Topo Esférico HT Hansa 6mm X 19mm X 50mm,1,FER
64736,22162-0,Jogo C/3 Limas Motosserra KF 3/16 sem Cabo,1,FER
64737,22220-0,Lima Triangular Bastarda 8 Cabo,1,FER
64738,284002-0,Lima Triangular Delgada KF6 Cabo,1,FER
64739,241787-0,Lima Triangular Delgada KF8 sem Cabo APEX TOOL,1,FER
64740,58541-0,Limpador de Bicos para Maçarico com 13 Agulhas,1,FER
64741,254694-0,Limpa Contato 300 ml,1,AUT
64742,297620-0,Conheça a Linha Trançada para Pedreiro 100M,1,
64743,297619-0,Linha Trançada para Pedreiro 50 m – Precisão e Confiabilidade nas Suas Obras,1,
64744,124875-0,Lixa D'água 150 3M,1,
64745,7978-0,Lixadeira de Cinta 7640 900W,1,FER
64746,73012-0,Lixadeira Orbital/oscilante Retangular 190W GSS 23 AE,1,FER
64747,108385-0,Lixadeira Orbital 200W 220V,1,FER
64748,104844-0,Lixadeira Roto-orbital Pneumática 6 Pol. (Ref SFL10),1,FER
64749,118052-0,Lixadeira Roto-orbital Pneumática 6 Pol. (Ref SFLC11),1,FER
64750,258898-0,Luminária Dobrável Recarregável com Carregador,1,FER
64751,136123-0,Luva de Segurança de Malha Pigmentada Antiderrapante de PVC Tamanho 8,1,SEG
64752,249442-0,Luva de Segurança Blue Grip Tamanho g,1,SEG
64753,134626-0,Luva de Segurança Tricotada Branca Tamanho m,1,SEG
64754,136078-0,Macaco Hidráulico para Caixa de Transmissão 650kg,1,AUT
64755,131936-0,Macaco Especial Moleiro com 2 Bombas - 30 Toneladas,1,AUT
64756,23105-0,"Macaco Hidráulico Linha MT com Capacidade de 1,5T",1,AUT
64757,284021-0,Macaco Hidráulico Garrafa 10 Toneladas,1,AUT
64758,284022-0,Macaco Hidráulico Garrafa 16 Toneladas,1,AUT
64759,23123-0,Macaco Hidráulico 2 Toneladas Tipo Garrafa,1,AUT
64760,118418-0,Macaco Garrafa 20 Toneladas,1,AUT
64761,280512-0,"Macaco Hidráulico Garrafa 2 Toneladas (Ref ST97801ASC, SATA)",1,AUT
64762,23112-0,Macaco Hidráulico 32Toneladas Tipo Garrafa,1,AUT
64763,23117-0,Macaco Hidráulico 35T Tipo Garrafa,1,AUT
64764,284025-0,Macaco Hidráulico Garrafa 4 Toneladas,1,AUT
64765,103716-0,Macaco Hidráulico Linha CJ com Capacidade de 50T,1,AUT
64766,284026-0,Macaco Hidráulico Garrafa 50 Toneladas,1,AUT
64767,23125-0,Macaco Hidráulico 6 Toneladas Tipo Garrafa,1,AUT
64768,284027-0,Macaco Hidráulico Garrafa 6 Toneladas,1,AUT
64769,284028-0,Macaco Hidráulico Garrafa 8 Toneladas,1,AUT
64770,23130-0,Macaco Hidráulico 16 Toneladas Tipo Garrafa,1,AUT
64771,284029-0,Macaco Jacaré Rebaixado 2 Toneladas,1,AUT
64772,150585-0,Macaco Garrafa MTO Hidráulico 2 Estágios 12 Toneladas,1,AUT
64773,237014-0,Macaco Hidráulico 500kg para Caixa de Transmissão,1,AUT
64774,150573-0,"Macaco Hidráulico EFT Tipo Garrafa 1,5 TON 3 Estágios",1,AUT
64775,23129-0,Macaco Hidráulico 12 Toneladas Tipo Garrafa,1,AUT
64776,134751-0,Macaco Hidráulico Tipo Garrafa 4 Toneladas,1,AUT
64777,23126-0,Macaco Hidráulico 8 Toneladas Tipo Garrafa,1,AUT
64778,186934-0,Macaco Hidráulico 2T Tipo Jacaré,1,AUT
64779,134752-0,Macaco Hidropneumático com Válvula 30 Ton,1,AUT
64780,82483-0,Maçarico de Aquecimento BMA 1150,1,FER
64781,178248-0,Maçarico de Corte NT 5500,1,FER
64782,128078-0,Maçarico de Corte,1,FER
64783,32493-0,Maçarico de Solda (Ref WH-201N),1,FER
64784,333297-0,Macho para Tubo Aço Rápido NPT 1/2 X 14 -37157,1,FER
64785,303681-0,Macho Máquina Aço Rápido m EX00M6 Canal Helicoidal -EX00M6,1,FER
64786,78145-0,Mala de Ferramentas 18,1,FER
64787,81816-0,Mala de Ferramentas 18 -IW14081,1,FER
64788,173820-0,Bolsa Porta Ferramentas 16,1,FER
64789,173822-0,Maleta de Alumínio 16,1,FER
64790,191495-0,Maleta C/brocas e Ponteiras 110 Peças -43145110,1,FER
64791,238222-0,"Mandril 1/2"" de Rosca com Capacidade de 1,5-13mm 13L com Chave HT",1,FER
64792,259841-0,"Mandril com Chave HT 16 l 5/8"" X 16 Fios",1,FER
64793,259837-0,"Mandril com Chave Ht 10ll 3/8"" X 24 Fios -2623",1,FER
64794,175409-0,Mandril com Chave 16mm B16 16L -2622,1,FER
64795,175408-0,Mandril com Chave Ht 16l b18 -2568,1,FER
64796,60452-0,Mandril com Chave 20 mm B22 para Furadeira 20P,1,FER
64797,60454-0,Mandril com Chave Ht 26p b24 -18498,1,FER
64798,73187-0,Máquina de Cortar Vergalhão Nº 1 -MV082,1,CON
64799,73188-0,Máquina de Cortar Vergalhão Nº2 3/4'',1,CON
64800,311176-0,Máquina de Corte a Plasma Cutmaster 50+ 50A 380/440V Trifásico -749821,1,FER
64801,243035-0,Máquina de Corte de Plasma Handyplasma 45i - 45A 220V,1,FER
64802,254907-0,Máquina de Solda Inversora MMA 160A Handyarc 162I,1,FER
64803,255683-0,Máquina de Solda Mig Smashweld 455 Top Flex Alimentador Externo -742525,1,FER
64804,300476-0,Máquina Inversora de Solda Rustler 455i 420A MIG/MAG 220/380/440V Trifásica,1,FER
64805,300474-0,Máquina Inversora de Solda RUSTLER 4 X 4 300I,1,FER
64806,312229-0,Máquina Inversora de Solda Bantam 2.5 120A,1,FER
64807,123332-0,"Marcador Industrial Amarelo 3mm (Ref 043FQ500, BADEN)",1,CON
64808,121286-0,"Marcador Industrial Branco 3mm (Ref 043FQ101, BADEN)",1,CON
64809,299992-0,Marreta Oitavada 2000G Cabo Fibra,1,FER
64810,297637-0,"Conheça a Marreta Oitavada 1,5 kg",1,
64811,308596-0,Marreta Oitavada 1000g Cabo Madeira,1,FER
64812,308600-0,Marreta Oitavada 2000g Cabo Madeira,1,FER
64813,282733-0,Marreta Quadrada 5000g Cabo Fibra Aço Forjado,1,FER
64814,249167-0,Martelo Demolidor GSH 500 Profissional SDS 1100W 220V com Maleta,1,FER
64815,105341-0,Martelete Perfurador GBH 3-28 DRE 800W 220V,1,FER
64816,101967-0,Martelete Perfurador GBH 2-26 DRE 220V,1,FER
64817,122624-0,"Martelo Perfurador/rompedor 820W 2,7J com Maleta",1,FER
64818,129149-0,Martelo Eletropneumático Rompedor SDS 1859 750W 220V,1,FER
64819,317861-0,Martelo Bola Cabo Fibra (MTX),1,FER
64820,282209-0,Martelo Bola Cabo Febra,1,FER
64821,317862-0,Martelo Bola Cabo Fibra (MTX),1,FER
64822,317863-0,Martelo Bola Cabo Fibra (MTX),1,FER
64823,138436-0,Martelo Borda Plástica 35mm,1,FER
64824,297585-0,Conheça o Martelo de Borracha Preto 40mm,1,
64825,7082-0,Martelo de Borracha Preta Preta 580g,1,FER
64826,46414-0,Martelo Nylon Cabo Madeira 225E 22,1,FER
64827,46418-0,Martelo Nylon Cabo Madeira 225E 40,1,FER
64828,46416-0,Martelo Nylon Cabo Madeira 225E 32,1,FER
64829,273443-0,Martelo Unha Cabo Plástico,1,FER
64830,82564-0,Martelo Demolidor GSH 16-28 1750W 220V,1,FER
64831,119315-0,Martelo Demolidor Rompedor GSH 27 VC 2000W 220V,1,FER
64832,88317-0,Martelete Rompedor GSH 5 Ce 220V,1,FER
64833,179203-0,Martelete Perfurador GBH 12-52 D 220V,1,FER
64834,68786-0,Martelete Perfurador Rompedor GBH 5-40Dce 220V,1,FER
64835,130843-0,"Martelo Perfurador Rompedor SDS GBH 540 D 8,5J 220V 1100W",1,FER
64836,307044-0,Martelo Tipo Unha Cabo Fibra 20mm,1,FER
64837,307045-0,Martelo Tipo Unha Cabo Fibra 25mm,1,FER
64838,307046-0,Martelo Unha Polido Cabo Fibra Emborrachado,1,FER
64839,283635-0,Martelo Tipo Unha Cabo Fibra 27mm,1,FER
64840,58391-0,Máscara de Solda ADVANCED sem Catraca Visor Fixo,1,SEG
64841,220843-0,Máscara de Proteção Respiratória com Válvula PFF2 Dobrável 9822,1,SEG
64842,220846-0,Máscara de Proteção Respiratória Dobrável PFF2 9820,1,SEG
64843,58412-0,Máscara Respiratória Semi Facial CG 306,1,SEG
64844,318992-0,Mini Retífica Pneumática,1,FER
64845,174201-0,Morsa Mecânica com Base Giratória 360° 5,1,AUT
64846,308432-0,"Motor a Gasolina 6,5 hp 4T Eixo Horizontal",1,CAS
64847,68458-0,Multímetro Digital (Ref ET-1400),1,FER
64848,58647-0,Multímetro Digital (Ref ET-1002),1,FER
64849,235512-0,Multimetro Digital ET-1000 - Minipa,1,MED
64850,205239-0,Multímetro Digital LCD com True RMS -ET-2402B,1,FER
64851,137517-0,Multímetro Digital (Ref ET-1605/ET1649),1,FER
64852,312129-0,Multímetro Digital de Bolso DC/AC CAT II 300V,1,FER
64853,190082-0,Nível Laser de Linhas GCL 2-15 com Alcance de Até 15M Profissional com Gancho e Maleta,1,CON
64854,190083-0,Nível a Laser de Linhas Verdes 15M com Pontos GCL 2-15 g com Maleta,1,CON
64855,280284-0,Nível a Laser GLL 2-20G Verde de Linhas Horizontais em 360° com Raio de 10M com Tripé,1,CON
64856,105355-0,Nível a Laser GTL 3 com Alcance de Até 20 Metros,1,CON
64857,118297-0,Nível Laser Rotativo GRL 250 HV,1,CON
64858,280285-0,"Trena Laser GPL 5 g com Alcance de 30 Metros com Bolsa e 2 Baterias 1,5V",1,CON
64859,255391-0,Nível a Laser GLL 3-80G Verde de Linhas Fortes de 360° com Raio de 30M com Maleta e sem Tripé,1,CON
64860,38545-0,Nível Torpedo com Base Magnética,1,CON
64861,131726-0,Óculos de Segurança Leopardo Incolor,1,SEG
64862,58479-0,Óculos de Segurança com Visão Articulada,1,SEG
64863,313907-0,Desengripante Teklub 150g 300ml,1,AUT
64864,10192-0,Anticorrosivo,1,AUT
64865,317207-0,Oleo para Corte e Rosca Rocut 5L,1,AUT
64866,254693-0,Desemngripante 180g 300ml,1,AUT
64867,242046-0,Óleo Lubrificante Desengripante Multiuso Spray 300ML,1,AUT
64868,58579-0,Óleo Silicone Lubrificante Desmoldante para Metal Borracha Plástico 400ml -10073810,1,AUT
64869,149148-0,"Organizador Cabo Espiral 1/2"" 3m Spiraduto 201.052.3",1,ELE
64870,149152-0,"Organizador Cabo Espiral 1"" 3m Spiraduto 201.054.3",1,ELE
64871,149151-0,"Organizador Cabo Espiral 3/4"" 3m Spiraduto 201.053.3",1,CAS
64872,149147-0,"Organizador Cabo Espiral 1/4"" 3m Spiraduto 201.051.3",1,ELE
64873,29411-0,Pá Bico Cabo N3,1,
64874,315504-0,Pá de Bico: a Ferramenta Essencial para Construções e Jardinagem,1,
64875,50559-0,Pá Quadrada Cabo Madeira 71cm (TRAMONTINA),1,
64876,312110-0,"Paquímetro Analogico com Relógio 0-200mm de 8""",1,AUT
64877,44012-0,Paquímetro Digital Universal,1,AUT
64878,307894-0,"Paquímetro Universal Metálico 6"" 150mm",1,AUT
64879,11527-1,Paquímetro em Aço Inox Universal 6''150mm,1,AUT
64880,307047-0,Paquímetro Universal Metálico 8'' 200mm,1,AUT
64881,180745-0,Paquímetro em Aço Inox Universal 12 Pol. 200mm,1,AUT
64882,312121-0,Cavalete para Veículo 3 Toneladas (unidade),1,FER
64883,312122-0,Cavalete para Veículo 6 Toneladas (unidade),1,FER
64884,312120-0,Cavaletes para Veículos 2 Toneladas (unidade),1,FER
64885,190086-0,Parafusadeira Elétrica Drywall 520W 220V 6520,1,FER
64886,135244-0,Picareta Chibanca Cabo 90CM,1,
64887,265718-0,"Pistola de Ar de Alta Precisão 100mm com Entrada de Ar em Bronze de 1/4""",1,FER
64888,240098-0,Pistola de Ar de Alta Precisão 250MM,1,FER
64889,117035-0,"Pistola para Pintura ECO 21 com Bico 1,3mm e Caneca 600ml com Coador sem Regulador",1,AUT
64890,6991-0,Pistola 25A de Alta Pressão para Pintura com Regulador Caudal de Ar de 1.8MM,1,AUT
64891,319776-0,"Pistola de Pintura HVLP 1,4mm",1,AUT
64892,304857-0,Pistola de Pintura Gravitacional com Tanque Alto 1000ml,1,AUT
64893,248926-0,Plaina GHO 12V-20 S/bateria,1,FER
64894,175353-0,Plaina Elétrica GHO 26-82 D 82mm 710W,1,FER
64895,247074-0,Plaina GHO-700 Elétrica 700W com Saco Coletor,1,FER
64896,78150-0,Pochete de Ferramentas com 10 Bolsos,1,FER
64897,119318-0,Politriz Eletrônica GPO 14 CE Profissional,1,FER
64898,262459-0,"Porta Cossinete 1.1/2 X 1/2"" PC-4 -31323",1,FER
64899,58304-0,Porta Eletrodo C-1000 -10062010,1,FER
64900,134753-0,"Prensa Hidráulica 15 Toneladas (Ref P15200, BOVENAU)",1,AUT
64901,118729-0,Protetor para Lima Enxada e Chata para Facão KFpl500 - APEX TOOL,1,FER
64902,188955-0,Kit com 5 Protetores Solar UV Fps 30 com Repelente,1,SEG
64903,188914-0,Kit com 5 Protetores Solar UV FPS 60,1,
64904,108354-0,Kit de Pulverizador Manual 10 Peças,1,CAS
64905,308293-0,Punção de Centro 100 X 4 mm,1,FER
64906,173824-0,Punção 4mm,1,FER
64907,21923-1,Punção de Centro 100 X 4mm,1,FER
64908,308295-0,"Punção 120 X 5,00Mm",1,FER
64909,21924-0,Punção de Centro 120 X 5mm,1,FER
64910,178250-0,Raspador de Rejunte Standard,1,
64911,309567-0,"Rebitador Tipo Alavanca 13 com 5 Pontas 3/32"" a 1/4""",1,FER
64912,224234-0,Rebolo Diamantado Turbo 115mm com Rosca M14,1,FER
64913,21750-0,Redutor para Soquete 1/2 X 3/8,1,FER
64914,143269-0,Refletor Lâmpada Chapa E27,1,CAS
64915,252281-0,Refletor Projetor LED Bivolt Preto FLOODLIGHT PFM,1,CAS
64916,313786-0,Régua de Medição GR 240,1,FER
64917,313787-0,Régua de Medição GR 500,1,FER
64918,302903-0,Regulador de Pressão para Gás GLP 13 kg Handygas 4,1,FER
64919,302904-0,Regulador de Pressão GLP 45,1,FER
64920,303106-0,Regulador de Pressão Acetileno (Ref 405122),1,FER
64921,302900-0,Regulador de Pressão Argônio G30,1,FER
64922,43568-0,"Relógio Comparador 57 X 10 X 0,01",1,AUT
64923,178033-0,Resistência para Chuveiro Bello Banho 5500W 055-J 127V,1,HID
64924,178034-0,"Resistencia Para Torneira, Ducha E Chuveiro 5500W MD/J3/T43 220V",1,HID
64925,178039-0,Resistência para Chuveiro Top Jet 5.500W 3056-E 127V,1,HID
64926,178037-0,Resistência para Chuveiro Top Jet Multitemperaturas 5.500W 3055-Q 127V,1,HID
64927,178052-0,Resistencia Para Aquecedor Versátil Lorenzetti 6400W 220V,1,HID
64928,318964-0,"Retificadeira Pneumática Reta Industrial 1/4"" 1HP 18.000 RPM",1,FER
64929,118053-0,Mini Retífica Pneumática 1/4 Pol.,1,FER
64930,122629-0,Retificadeira GGS 28 CE 650W 220V,1,FER
64931,249997-0,Máquina Retificadora de Solda 450A Trifásica 230/380/440V Origo Arc 455,1,FER
64932,122630-0,Retíficadeira Reta GGS 28 LCE 220V 650W,1,FER
64933,308165-0,Retificadeira Reta GGS 30 LS 750W 220V,1,FER
64934,173828-0,"Lamina Reposição 6,2x18mm | 6,2x22mm",1,FER
64935,173827-0,Lamina Reposição 3 X 18mm,1,FER
64936,139728-0,rolo de Pintura Espuma Amarela 9cm,1,
64937,250464-0,rolo Lã Sintética Antirrespingo Profissional 9CM,1,
64938,126674-0,Minirrolo Pele Carneiro C/cabo Ref. 1346 15cm,1,
64939,192872-0,Lã Pintura Cabo 9cm,1,
64940,138860-0,rolo de Espuma para Pintura Amarelo 15cm: a Ferramenta Ideal para Seus Projetos,1,
64941,118250-0,rolo de Lã Sintética para Pintura 23cm,1,
64942,338475-0,Oleo para Corte e Rosca Rocut 20L,1,AUT
64943,21934-0,Saca Pino Paralelo 150 X 4,1,FER
64944,21935-0,Saca Pino Paralelo 150 X 5,1,FER
64945,21936-1,Saca Pino Paralelo 150 X 6,1,FER
64946,21937-1,Saca Pino Paralelo 150 X 8,1,FER
64947,173831-0,Saca Pino 3mm,1,CON
64948,311204-0,Saca Pino 150 X 3mm,1,CON
64949,173830-0,Saca Pino 150 X 2mm,1,CON
64950,173833-0,Saca Pino 6mm,1,CON
64951,173834-0,Saca Pino 8mm,1,CON
64952,173832-0,Saca Pino 5mm,1,CON
64953,258894-0,Saca Polia com 3 Garras 250mm,1,FER
64954,311205-0,Saca Pino 150 X 4mm,1,CON
64955,173836-0,Saca Polia com 2 Garras Articuláveis,1,FER
64956,14558-0,Saca Polia com 2 Garras Deslizantes -40180,1,FER
64957,173842-0,Saca Polia com 3 Garras Articuláveis 3,1,FER
64958,242714-0,Saca Polia com 3 Garras 12Pol.,1,FER
64959,173840-0,Saca Polia com 3 Garras Articuláveis 6,1,FER
64960,173839-0,Saca Polia com 3 Garras Articuláveis 4,1,FER
64961,14515-1,Saca Polia 2 Garras -040030,1,FER
64962,221515-0,Saca Polia com 2 Garras Articuláveis 4,1,FER
64963,173841-0,Saca Polia com 3 Garras Articuláveis 8,1,FER
64964,14526-0,Saca Polia com 3 Garras 220mm,1,FER
64965,207647-0,Serra Circular GKS 150 1500W + Disco de Serra,1,FER
64966,205759-0,Serra Circular GKS 150 STD 1500W 220V,1,FER
64967,175363-0,Serra Circular GKS 65 GCE 220V 1800W,1,FER
64968,83889-0,"Serra Circular GKS 235 9"" 235mm 2200W 220V",1,FER
64969,142905-0,Serra Circular 5402 1400W,1,FER
64970,284076-0,Serra Copo 102 mm,1,FER
64971,284077-0,Serra Copo 105 mm,1,FER
64972,9647-1,Serra Copo 108MM,1,FER
64973,284078-0,Serra Copo 111 mm,1,FER
64974,9649-1,Serra Copo 121MM,1,FER
64975,284055-0,Serra Copo 14 mm,1,FER
64976,9660-0,Serra Copo 17MM,1,FER
64977,124986-0,Jogo de Serra Copo Fast Cut Industrial 11 Serras + 4 Acessórios,1,FER
64978,284061-0,Serra Copo 22 mm,1,FER
64979,9603-1,Serra Copo 22MM,1,FER
64980,284063-0,Serra Copo 25 mm,1,FER
64981,9609-0,Serra Copo 27MM,1,FER
64982,284064-0,Serra Copo 27 mm,1,FER
64983,284066-0,Serra Copo 30 mm,1,FER
64984,284080-0,Serra Copo 37 mm,1,FER
64985,284081-0,Serra Copo 40 mm,1,FER
64986,9616-0,Serra Copo 41MM,1,FER
64987,100089-0,Serra Copo 56MM,1,FER
64988,284072-0,Serra Copo 57 mm,1,FER
64989,206055-0,Serra Copo Diamantada 60MM,1,FER
64990,206056-0,Serra Copo Diamantada 65MM,1,FER
64991,178258-0,Serra Copo Diamantada 8MM,1,FER
64992,203017-0,"Serra de Corte Policorte para Metal 14"" 355mm 2400W 220V",1,FER
64993,142903-0,Serra Meia Esquadria GCM 10X Profissional,1,FER
64994,11141-0,Lâmina de Serra Máquina Aço Rápido 300x25mm 10 Dentes,1,FER
64995,11152-1,Lâmina de Serra para Máquina Aço Rápido,1,FER
64996,11155-0,Lâmina de Serra Aço Rápido 14 Dentes,1,FER
64997,11169-0,Lâmina de Serra Manual Aço Rapido,1,FER
64998,11172-1,Serra Máquina Aço Rápido 450x32mm 10 Dentes,1,FER
64999,11162-0,Lâmina de Serra Aço Rápido com 6 Dentes,1,FER
65000,11165-0,"Lâmina de Serra Aço Rápido para Aço, Alumínio e Cobre HSS 17""",1,FER
65001,242170-0,Serra de Corte Policorte GCO-220 355mm 2200W para Metal com Disco,1,FER
65002,248348-0,Serra Sabre 29mm 1200W,1,FER
65003,118296-0,Serra Tico Tico GST 90 BE 220V Azul,1,FER
65004,246704-0,Silicone Liquido em Spray 300ml,1,CON
65005,174635-0,Soprador Térmico com Maleta,1,FER
65006,286321-0,Soprador Termico GHG 18V-50 300°/500°C 175 L/MIN sem Bateria e sem Carregador,1,FER
65007,236712-0,Soprador Térmico 1600W 630ºC GHG 20-63 220V,1,FER
65008,245405-0,Soprador Térmico GHG 180 EXP 220V,1,FER
65009,246036-0,Soquete Sextavado VDE 1/2 - 11mm,1,FER
65010,264603-0,"Soquete com Bit Hexagonal 1/2"" de 4mm VDE",1,FER
65011,246096-0,"Soquete Isolado com Bit Hexagonal 6mm com Encaixe 1/2""",1,FER
65012,246097-0,"Soquete com Bit Hexagonal 1/2"" de 8mm VDE",1,FER
65013,264604-0,"Soquete Bit Hexagonal Isolado 1/2"" de 10mm",1,FER
65014,246095-0,"Soquete Isolado com Bit Hexagonal 5mm com Encaixe 1/2""",1,FER
65015,284106-0,Soquete com Bit Hexagonal 1/2 X 50mm X 10 mm,1,FER
65016,284109-0,Soquete com Bit Hexagonal 1/2 X 50mm X 17 mm,1,FER
65017,284107-0,Soquete com Bit Hexagonal 1/2 X 50mm X 12 mm,1,FER
65018,284108-0,Soquete com Bit Hexagonal 1/2 X 50mm X 14 mm,1,FER
65019,284117-0,Soquete com Bit Hexagonal 1/2 X 50mm X 8 mm,1,FER
65020,284096-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 12mm,1,FER
65021,284095-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 10mm,1,FER
65022,284097-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 14mm,1,FER
65023,284100-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 5mm,1,FER
65024,284101-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 6mm,1,FER
65025,284102-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 7mm,1,FER
65026,284103-0,Soquete com Bit Hexagonal Longo 1/2 X 100mm X 8mm,1,FER
65027,284128-0,Soquete com Bit Torx Longo 1/2 X 100mm X t25,1,FER
65028,284127-0,Soquete com Bit Torx Longo 1/2 X 100mm X t20,1,FER
65029,284130-0,Soquete com Bit Torx Longo 1/2 X 100mm X t30,1,FER
65030,284133-0,Soquete com Bit Torx Longo 1/2 X 100mm X t50,1,FER
65031,284132-0,Soquete com Bit Torx Longo 1/2 X 100mm X t45,1,FER
65032,284131-0,Soquete com Bit Torx Longo 1/2 X 100mm X t40,1,FER
65033,284134-0,Soquete com Bit Torx Longo 1/2 X 100mm X t55,1,FER
65034,284135-0,Soquete com Bit Torx Longo 1/2 X 100mm X t60,1,FER
65035,284139-0,Soquete com Bit Torx 1/2 X 50mm X t25,1,FER
65036,284136-0,Soquete com Bit Torx 1/2 X 50mm X t27,1,FER
65037,284140-0,Soquete com Bit Torx 1/2 X 50mm X t30,1,FER
